hid,lat,lng,place,tier,airport,landmarks,bar,hospital,food,atm,market_place,bus_station,movie_theatre,train_station,spa_gym,offices,
10337,15.27761555,73.9162674,Goa,2,Yes,6.595003614,0.619551071,4.499051445,0.262313833,0.295801146,1.280694576,2.157693465,4.514735027,5.87533696,1.605257339,4.444524014,
10338,32.2341423,77.19308472,Manali,3,No,1.512321835,2.461738052,1.089547396,0.652706292,1.163578647,1.216707112,0.682753216,0,0,1.244818827,1.845635612,
10339,30.45817375,78.07654572,Mussoorie,3,No,1.258944677,0.306839813,0.574193455,0.278076226,0.414721896,0.400275252,1.194595224,0,0,2.035770347,0,
10340,25.33807564,82.97855377,Varanasi,2,Yes,2.900070018,0.859465236,1.177607287,1.272357755,0.524594111,0.435663067,0.703511471,1.589279636,3.194733086,1.522093534,0.893120715,
10341,11.5312767,76.64741516,Masinagudi,3,No,14.21076541,0,0,3.709365063,0,0,0,0,0,0,0,
10342,9.972496033,76.28153992,Cochin,2,Yes,2.013124885,0.833561118,0.878135826,1.182410429,0.526516687,0.588241028,1.098330853,0.579091935,0.865195624,1.445244496,0.746175769,
10343,12.94828701,77.59783173,Bangalore,1,Yes,2.80932044,2.319638675,0.960471778,2.227609348,1.591524397,0.890360527,1.49372904,1.849577064,4.072637701,2.128492461,1.984601797,
10345,10.08585739,77.05917358,Munnar,3,No,0.303786998,0,1.74819604,0.183390303,0.230853709,0.272746722,0.789251151,0,0,0,2.939335885,
10350,10.08607483,77.06095123,Munnar,3,No,0.306004402,0,1.775578166,0.161472641,0.187090028,0.238209103,0.745371154,0,0,0,3.037182597,
10351,9.919706345,78.11192322,Madurai,2,No,0.986959637,0.708315572,1.120585865,0.260870292,0.400708416,0.268204436,0.764302405,0.403255533,1.853120787,0.9246179,0.633458144,
10352,10.03658962,77.12374115,Munnar,3,No,8.71465783,0,3.645361977,4.000441273,0,0,1.648838781,0,0,0,8.954981426,
10353,8.49532032,76.94992828,Thiruvananthapuram,2,Yes,1.021735481,0.507258395,1.400948292,0.529927893,0.600082216,0.340170911,1.042137738,0.758301349,2.409006094,0.80948713,0.710215545,
10354,10.07608414,77.06308746,Munnar,3,No,1.224440991,0,2.937455125,0.487556946,1.255506708,1.360786084,0.783567851,0,0,0,3.176894306,
10355,27.49183846,77.67766571,Mathura,3,No,1.375633356,0,0.567970934,0.784268213,0.627356685,0.825443605,0.420484148,1.510626439,1.166529715,2.293570417,1.694475145,
10356,30.99751091,77.22320557,Chail,3,No,8.962726322,0,3.346308731,3.059570055,0,1.152293135,1.701016334,0,10.80392863,0,5.930974796,
10357,10.05037403,76.95306396,Munnar,3,No,9.499578102,0,4.036801846,3.955615828,0,0,0,4.020766542,0,0,5.542858464,
10358,31.0851593,77.1736908,Shimla,3,Yes,1.770990015,1.710522857,0.511357712,1.504165787,0.43758177,0.857138247,1.187695123,2.146830747,3.263012114,2.360436709,1.024489894,
10359,22.5092907,88.3466568,Kolkata,1,Yes,2.384382448,1.789426372,1.663623983,1.56875428,0.729268907,1.35739681,0.884874444,1.029734406,1.648400338,1.735672736,2.090234496,
10360,9.596488953,76.43045044,Kumarakom,3,No,8.646402246,0.584844478,2.502552745,0.266098284,0.956585256,0.132624446,1.425308469,0.12249616,0,0.823502776,7.940679668,
10362,34.15206146,74.87593079,Srinagar,2,Yes,7.348098555,0,0,0,0,0,0,0,0,0,3.489826587,
10364,27.30083466,88.23472595,Pelling,3,No,15.38137443,0,0,1.150577808,0.13996681,0,0,0,0,2.163167044,0,
10365,19.10422897,72.85931396,Mumbai,1,Yes,5.144360148,2.747491698,2.228016199,1.991556086,1.045958345,1.129071413,1.350298036,1.884251215,3.301291094,2.294346622,1.484575432,
10367,27.30109978,88.23651886,Pelling,3,No,15.37178453,0,0,0.971490943,0.089494529,0,0,0,0,2.098073477,0,
10368,10.05040264,76.95307159,Munnar,3,No,9.500382074,0,4.039430917,3.958752642,0,0,0,4.023905422,0,0,5.545126921,
10369,22.70824623,75.88243866,Indore,2,Yes,2.301568602,1.445494136,1.094573268,1.127779785,1.486708695,0.844065949,0.768935848,1.382991518,2.535891892,1.505448167,1.29229935,
10370,22.71722794,75.87721252,Indore,2,Yes,2.292344715,1.213494437,0.838122909,0.696827878,0.767479345,0.458093691,0.84450592,1.020075175,1.682522724,0.892035702,0.947308428,
10371,27.33477974,88.6131897,Gangtok,3,No,0.45358795,0.645495265,1.002327035,0.430931805,0.309144353,0.456522092,0.492394705,1.215748785,0,2.667141436,1.223639255,
10372,9.620163918,76.43063354,Kumarakom,3,No,8.852717872,2.083867242,3.192139023,1.864397281,1.263737241,0,0,2.559977909,0,3.191865802,7.762152874,
10376,8.180447578,77.43151855,Nagercoil,3,No,5.747397519,0,0.667438982,0.39241108,0.519904602,0.313954982,0.550176485,0.837325012,2.461853373,0.787832378,1.022413155,
10377,10.05447006,77.06616974,Munnar,3,No,3.728373255,0,3.879289139,2.040661359,0,0,2.98134655,0,0,0,3.743723266,
10378,30.11763763,78.31282043,Rishikesh,3,No,3.386888562,3.61028211,1.066400241,0.383988692,1.330790435,1.664940516,1.796853047,1.901124406,10.01462954,1.151632499,4.362927828,
10379,8.181453705,77.43021393,Nagercoil,3,No,5.753079766,0,0.591856473,0.399972386,0.666734365,0.292687312,0.578088726,0.846502292,2.408327392,0.744268003,0.963670755,
10380,9.606247902,77.16723633,Thekkady,3,No,4.531317604,0.442218628,2.112050929,0.059910779,0.565646562,0.405876896,0.872345115,0,0,1.567067946,0.481277003,
10384,9.483175278,76.36237335,Alappuzha,3,No,6.602618166,3.624268304,2.72346901,2.529898881,2.715140314,1.815396357,2.242079299,2.903826141,5.551773133,2.647608021,2.635153668,
10385,13.07902145,80.24203491,Chennai,1,Yes,2.906338533,2.103310285,1.355403512,1.852241523,0.455819275,0.736248307,1.19330966,1.079915935,4.373097429,1.745601507,2.765389643,
10388,18.96520996,72.81894684,Mumbai,1,Yes,1.53047851,1.684416287,1.066404924,2.472378941,0.826327631,0.768758216,0.896098647,0.683333817,1.792449284,1.159849469,1.500937121,
10389,27.33438683,88.61315155,Gangtok,3,No,0.433402237,0.634065301,0.960823864,0.410244571,0.287626324,0.444477375,0.46450731,1.216357809,0,2.668298612,1.244978645,
10390,11.63115883,76.08784485,Kalpetta,3,No,5.427874728,2.371371286,0.516549932,1.715743181,0.996109657,1.433888248,0.450201821,1.725872769,0,2.784221118,6.713883141,
10391,27.03650665,88.26332855,Darjeeling,3,No,0.651193421,0,1.051918068,0.329283553,0.810990417,0.544214702,0.927950028,0.374685673,1.289119214,1.594364421,6.803970193,
10392,27.03651047,88.26332855,Darjeeling,3,No,0.650958221,0,1.051816321,0.32897302,0.810794683,0.543811627,0.927538418,0.374305053,1.2890207,1.59397943,6.803942675,
10393,9.956407547,76.29199219,Cochin,2,Yes,2.992517864,1.76243785,1.196161389,0.791167807,0.738874671,0.921217466,0.732189258,2.071917162,1.68186503,1.374520801,1.436971102,
10394,10.01202869,76.31153107,Cochin,2,Yes,5.005841492,1.981363705,1.0182379,1.326014922,0.830911922,0.454541131,0.847721304,1.527881792,3.131926084,0.988108023,2.622265369,
10398,9.523565292,76.31145477,Alappuzha,3,No,2.723527027,4.6592189,2.640927896,3.407663962,2.350245944,2.196534206,1.290547766,3.6618628,3.32208924,3.078569623,3.892060538,
10400,12.54511738,75.80384064,Coorg,3,No,11.76318158,0,0,3.964371211,0,0,3.850939048,0,0,0,7.458262678,
10401,11.9702816,75.98535156,Coorg,3,No,9.749199831,0,3.958668673,3.718517069,0,0,2.936177175,0,0,0.774893679,0,
10403,9.594276428,76.92024994,Idukki,3,No,11.5700742,0,4.042710572,3.808385313,0,0,2.904461506,0,0,0,7.784269745,
10404,12.42446995,75.73819733,Coorg,3,No,0.257483427,0.234988732,0.105406636,0.149456676,0.087436037,0.094772642,0.148836565,0.216767793,0,2.847627524,2.59079635,
10405,12.42446232,75.7381897,Coorg,3,No,0.256658542,0.234633437,0.10545869,0.148903522,0.087169234,0.094822532,0.148722536,0.21632843,0,2.848061109,2.590529319,
10406,12.46612835,75.96401978,Coorg,3,No,6.395985927,0,2.997824868,1.369029491,1.539283726,1.146040069,1.188889035,0,0,3.865630103,1.087017903,
10407,10.24346924,77.48806763,Kodaikanal,3,No,1.212820346,1.103090855,1.232544955,0.819070022,1.03295132,1.038286109,1.331664739,0.625937389,0,0.130804705,0.729234552,
10410,27.06007385,88.47001648,Kalimpong,3,No,0.939418567,0.765990198,0.995091597,0.829737326,1.096613359,1.304907575,0.952904616,1.78379268,0,0.960673688,4.409464811,
10413,18.51802254,73.83631897,Pune,2,No,1.576687639,1.383521513,0.929561514,0.635079843,0.51638568,0.94995233,1.152112807,1.309703941,3.195408413,0.713103887,1.243410104,
10415,11.93575668,79.8314743,Pondicherry,2,Yes,0.262238757,0.549639562,0.612098102,0.149865903,0.258406295,0.220054781,0.307658215,0.799069242,4.69634674,0.220349709,0.771437937,
10416,27.17328453,78.00932312,Agra,2,Yes,1.066123924,1.169938691,1.182764247,1.285412505,0.270855125,0.514077647,0.861994172,1.934584479,1.443508578,2.304422176,0.906932205,
10417,31.63410759,74.87232971,Amritsar,2,Yes,0.529369101,0.490890751,0.888058003,0.70111312,0.369520228,0.03916786,1.096641422,0.496389871,0.764687882,0.541758658,0.126811794,
10418,9.586228371,76.52289581,Kottayam,3,No,2.136510262,2.556024103,0.595504688,0.376759685,0.339899139,0.221344467,0.546966571,0.130191605,2.627279439,0.709606747,0.622210745,
10419,12.42080021,75.73452759,Coorg,3,No,0.388466822,0.47555234,0.50665237,0.299115655,0.41091612,0.248576918,0.472219072,0.519707994,0,3.09176128,2.718028047,
10420,27.06006813,88.47000122,Kalimpong,3,No,0.939780192,0.766534736,0.995194059,0.830013994,1.096294524,1.305896997,0.953714793,1.78317895,0,0.96087116,4.407949275,
10422,27.34053802,88.60793304,Gangtok,3,No,0.831338664,0.96529136,1.624878844,0.79972064,1.030531199,0.967957642,1.216352357,1.345384868,0,2.901407228,1.0458584,
10423,12.41926289,75.80809021,Coorg,3,No,6.056835421,0,4.292481971,4.240624432,0,0,3.324084901,0,0,3.356220807,7.149732824,
10429,27.05940056,88.46945953,Kalimpong,3,No,0.979771142,0.838514482,1.053682532,0.886926546,1.10703176,1.391222669,1.034559254,1.777638753,0,1.006716385,4.351589315,
10430,11.78285599,78.21308899,Yercaud,3,No,10.06323452,0,1.041999306,0.300082178,0.830225734,0.895143567,0.808876997,0.462875612,11.71161648,1.824891236,1.298023084,
10432,29.62981033,79.43522644,Ranikhet,3,No,1.946246329,0.769680188,2.369529269,1.321653998,1.59472868,1.259547143,1.647322592,1.449777759,0,1.835629093,0,
10433,12.47792625,75.95849609,Coorg,3,No,4.715835149,0,2.752112993,1.940857009,0,0,2.349032624,0,0,4.330285723,2.278179073,
10434,26.85266685,80.93618011,Lucknow,2,Yes,1.550354414,0.672737826,0.700810734,0.804642273,0.587894523,0.594246695,1.208126839,0.670381657,2.491077507,1.432336122,0.639113747,
10436,12.42567158,75.73783875,Coorg,3,No,0.317540041,0.264142256,0.155577013,0.235097731,0.159131151,0.100673815,0.218740823,0.246018434,0,2.800074674,2.715129411,
10437,10.15121746,76.36726379,Cochin,2,Yes,8.709370253,2.978680435,2.275159349,1.93091555,1.40493599,1.179848087,1.123165313,4.416804428,2.864064497,2.56324561,4.420377364,
10438,9.496254921,76.33859253,Alappuzha,3,No,1.336239668,3.417176239,0.574336081,0.486192762,0.374825466,0.21998143,0.403087861,0.328841497,3.782152827,0.580830938,0.651504818,
10439,15.54436016,73.77331543,Goa,2,Yes,3.93841694,1.398588911,0.976192178,1.361227253,1.004648202,1.080934396,2.051101512,0,8.317896298,1.183367311,2.780794945,
10440,9.627099991,76.48616791,Kottayam,3,No,5.547158516,4.532630748,2.308053388,3.70052434,2.045050483,1.57153315,1.314294529,6.059818092,6.441126842,3.427774075,3.995069757,
10442,9.582038879,76.42407227,Kumarakom,3,No,9.100406439,2.329443619,2.56810832,1.277293742,1.889270639,1.616019275,0.741196703,1.84421568,0,1.124395926,8.428685527,
10443,15.49901485,73.82082367,Goa,2,Yes,1.626503527,0.685342005,0.485012249,0.481080388,0.372732895,0.334950684,1.358560322,0.399474726,1.16992952,0.718325612,0.50932696,
10444,23.23481178,77.43315887,Bhopal,2,Yes,3.213122292,0.718375119,0.888628544,0.336478326,0.238046259,0.301381068,0.590798591,0.411164745,2.157634828,0.442026064,0.778045191,
10445,9.99238205,76.2797699,Cochin,2,Yes,2.513976431,1.399174141,1.556971907,2.561679665,0.516510022,1.028408008,0.534051618,1.381329835,1.337413705,1.839386083,1.11835946,
10446,17.4247303,78.45937347,Hyderabad,1,Yes,2.272270485,1.101425749,1.251055975,1.285376126,0.652433497,0.597594812,1.133654861,1.486177069,1.752348684,1.517853941,2.021776911,
10447,12.93531322,79.14875793,Vellore,3,No,1.147608884,1.119483371,1.093720435,1.779425785,1.267625248,1.0130626,1.13633496,1.740363261,4.650362402,0.779218868,2.102145928,
10448,8.496212959,76.94794464,Thiruvananthapuram,2,Yes,1.026041382,0.579333977,1.411815263,0.471560302,0.454559047,0.33084547,1.079376383,0.853055105,2.338695509,0.95174579,0.661220503,
10449,25.57831383,91.88200378,Shillong,3,Yes,1.063020738,0.340445207,0.820712911,0.182680758,0.232376699,0.177150509,1.06784358,0.427880069,0,1.327308326,0.927633473,
10450,9.921797752,78.11245728,Madurai,2,No,0.993570276,0.696261412,1.229809568,0.338079829,0.396280586,0.406741943,0.891935903,0.462245599,1.818673086,0.983606229,0.655154778,
10451,26.49460983,74.54325867,Pushkar,3,No,1.228500434,1.643856671,1.613185672,1.174164621,1.529306409,1.241663001,1.322558011,0,3.053013192,0,9.821044968,
10452,30.97021866,77.10536957,Solan,3,No,11.61442179,0,0,0.908617037,0.10423463,0.485808086,1.935573038,0,3.743555728,0,6.857667569,
10454,11.32825375,76.91171265,Mettupalayam,3,No,3.690683164,0,2.883371994,2.557888617,2.405057758,2.616325895,3.192915023,3.512548932,7.594912907,4.214272531,6.263988306,
10455,17.67786026,75.89750671,Solapur,2,No,0.944150586,1.728744444,0.993903579,0.928704335,0.398246802,0.39917743,0.83504761,0.148784829,4.780472624,1.949895213,1.767600756,
10456,17.67777443,75.89751434,Solapur,2,No,0.941690396,1.722978348,0.989824945,0.923395526,0.394467511,0.393240141,0.831404272,0.142654177,4.773623512,1.943004334,1.759307424,
10457,13.05731678,80.25198364,Chennai,1,Yes,1.586843345,0.922443147,0.587187025,0.514298326,0.724742172,0.866706591,1.198105293,1.366105839,3.961952012,1.100971421,2.252404535,
10458,9.501076698,76.34295654,Alappuzha,3,No,1.715320484,1.594248252,0.784464892,0.20787806,0.332743049,0.218015706,0.33532347,0.640995646,3.98809362,0.587640497,0.470751597,
10460,22.71751213,75.87378693,Indore,2,Yes,2.267730458,1.227315624,0.879133628,0.744578879,0.625488089,0.417772747,0.855555817,1.022775472,1.37150361,0.807016018,1.116271694,
10461,29.97562408,78.17946625,Haridwar,3,No,3.04733153,0,2.906097878,3.128411086,1.177349313,0,3.156553935,4.005942072,5.343415402,5.153219726,4.618182425,
10462,10.82389832,76.68666077,Palakkad,3,No,4.672268441,0,3.689806079,2.761186381,0,0,2.307269859,6.271879539,5.938789796,5.725692195,4.184680824,
10463,11.09609032,75.8416214,Ariyailur,3,No,9.49501905,0,2.144954895,2.883130433,1.934102491,1.446550887,2.124435827,0.825599537,5.292820811,4.855670906,5.821535343,
10464,9.966830254,76.28662109,Cochin,2,Yes,2.404584409,0.788243328,0.458398191,0.82230937,0.303319906,0.776031948,0.675753629,1.121542361,0.503569997,1.271423134,0.998174883,
10465,27.32865334,88.61222076,Gangtok,3,No,0.422017537,0.374160693,0.570002897,0.128426869,0.092155015,0.196219366,0.244985736,1.224559572,0,2.763370228,1.701157709,
10466,12.99187183,77.55758667,Bangalore,1,Yes,2.879128526,2.714037304,1.510300296,2.22469821,0.780138633,1.096293491,1.233910114,1.449593075,1.213091174,1.804030825,2.741467119,
10467,27.33901024,88.60652161,Gangtok,3,No,0.799586121,0.902749473,1.50012529,0.723403579,0.995762051,0.90994914,1.144883743,1.372393254,0,2.871089025,1.170563817,
10468,9.804157257,76.28216553,Alappuzha,3,No,14.16917963,3.988751689,3.012511791,2.55863692,0,0,2.328969424,3.231553304,4.86346336,3.902501018,6.309412096,
10469,29.9351902,78.13673401,Haridwar,3,No,1.696325625,0,0.695747125,0.142749937,0.161159828,0.354909079,1.104000792,2.535543627,3.624404282,0.913330882,1.423730288,
10471,21.24407005,81.63726044,Raipur,2,Yes,0.803404638,0.691571533,1.108532854,0.380856092,0.369541806,0.272674329,1.206600703,0.386788556,1.571104671,1.126390589,0.864947697,
10473,32.25124359,77.17447662,Manali,3,No,0.964130271,0.925299127,1.644840708,0.360665851,1.555279934,1.261314016,1.999460405,0,0,1.419836185,1.142865335,
10474,26.75639915,88.79749298,Lataguri,3,No,7.976873264,0,0,0,0,0,0,0,5.978846676,0,0,
10476,21.25144005,81.62965393,Raipur,2,Yes,1.340280386,0.607758957,1.182990031,0.707755667,0.651022727,0.65444491,0.37400463,0.800083673,0.53820951,0.877319101,0.006349152,
10478,31.08869743,77.17970276,Shimla,3,Yes,1.599613392,1.299104173,0.903146316,1.356354713,0.863312008,0.956201746,1.132008266,1.776689724,3.497655787,2.884016384,0.887590583,
10479,9.768219948,76.73834229,Kottayam,3,No,9.629388919,4.313243153,3.444124585,2.973444021,1.495359999,1.255430348,0,4.371807178,0,4.618060951,7.470487507,
10480,9.966697693,76.24269867,Cochin,2,Yes,0.642546433,2.268703338,1.948937061,0.216935525,0.331992195,0.43674768,0.386845036,2.613942822,4.129525087,2.734066556,3.793513456,
10481,32.69572067,74.89909363,Jammu,3,Yes,3.986340413,0,0,0,0,0,0,0,0,0,0,
10482,8.980150223,76.70811462,Kollam,3,No,9.217712077,0,1.666230562,1.553540832,1.176298057,0,0.51836257,5.23363047,4.592983016,1.447280243,7.804147184,
10483,8.35795784,77.01740265,Thiruvananthapuram,2,Yes,11.26947864,4.726008362,2.478733422,3.54749844,0,0,1.755182759,4.247393752,8.99229616,4.291047015,5.821355226,
10484,11.43291664,76.70631409,Udagamandalam,3,No,2.170329854,3.571134507,2.549724657,2.164874732,0,1.756110703,2.542908396,2.688116416,6.099241375,2.992049277,5.174354333,
10486,11.39725494,76.68572998,Udagamandalam,3,No,1.540159818,3.348868398,2.291362603,2.086529868,1.869123738,1.706936401,1.867502415,2.28799276,4.07787586,2.880169636,5.404604342,
10487,11.71558762,76.29425049,Wayanad,3,No,8.267283217,0,0,5.137594187,0,0,0,0,0,0,7.153618141,
10489,25.35234261,78.64176941,Orchha,3,No,6.905858237,0,0,0.735883688,0,0,0,0,8.074812483,0,11.03631002,
10490,13.03990173,80.23449707,Chennai,1,Yes,3.072877081,0.999466693,1.756627658,1.624259599,0.400381395,0.31668909,0.603043868,1.925615132,3.148135309,1.114638353,0.631699547,
10492,13.45164013,75.72396851,Chikmagalur,3,No,6.192621203,0,0,4.085726142,0,0,0,0,0,0,0,
10493,27.33089066,88.61181641,Gangtok,3,No,0.381555595,0.478348397,0.619144792,0.248573116,0.175310027,0.301486369,0.346716112,1.212275706,0,2.71475212,1.45803906,
10494,27.16704559,88.36099243,Namchi,3,No,15.28501524,0,0.275452671,0.362885356,0.100718235,0.244068314,0,0,0,0.500419388,8.605305307,
10495,9.498096466,76.3388443,Alappuzha,3,No,1.345560127,3.379636045,0.655121249,0.432159723,0.223609617,0.252700076,0.289970431,0.268485005,3.768937866,0.524616483,0.651637233,
10496,34.07255936,74.82224274,Srinagar,2,Yes,1.262150912,1.191795216,1.65524046,0.239772617,0,0,0,2.427730381,7.328352302,1.423862161,1.317541186,
10497,12.4244051,75.7381897,Coorg,3,No,0.254605912,0.235486625,0.107201301,0.145425789,0.08745862,0.097273918,0.146599841,0.215488363,0,2.850642423,2.585533401,
10498,10.05938339,77.0079422,Munnar,3,No,5.988165071,0,4.351138676,2.219741047,0,0.859408595,2.565409058,0,0,0,6.906783444,
10499,10.2761631,77.16146088,Idukki,3,No,7.066341474,0.702614873,2.73160018,0,0,0.060983774,0.216301591,0,0,0,2.734977174,
10500,10.27623367,77.16146088,Idukki,3,No,7.071033592,0.698511225,2.739112708,0,0,0.063893045,0.221891134,0,0,0,2.742465338,
10501,10.27623558,77.16144562,Idukki,3,No,7.072023352,0.699828026,2.739769561,0,0,0.062476457,0.220896268,0,0,0,2.743139604,
10502,10.27657986,77.16143799,Idukki,3,No,7.095548624,0.681522527,2.776660196,0,0,0.085708148,0.249509684,0,0,0,2.779921972,
10504,32.53423309,75.97976685,Dalhousie,3,No,0,0,2.097322243,0.364671184,1.519736691,0.443723887,1.907437479,1.591420786,0,2.300441992,0,
10505,22.71976471,75.8764267,Indore,2,Yes,2.348013017,1.136752087,0.901897526,0.781212011,0.612121777,0.305338144,0.71094255,0.973113641,1.553174733,0.775309292,0.866499831,
10506,12.97239971,77.71750641,Bangalore,1,Yes,10.32936024,1.396986035,0.93231631,1.332559797,0.859901045,0.725855366,0.966979812,2.403826141,3.870448775,1.128658941,4.238322441,
10508,8.560943604,76.87664795,Thiruvananthapuram,2,Yes,8.72923628,3.410609639,0.776972578,0.26921103,0.284331344,0.616519764,0.453291505,1.191116101,3.442581267,0.525399158,4.748951914,
10509,18.62727547,73.80413818,Pune,2,No,6.370287774,1.137604749,1.22544453,0.820894141,0.568337095,0.493613212,1.061654878,0.852081351,1.519868586,0.934309171,0.624103115,
10516,23.78546524,86.41764069,Dhanbad,2,Yes,1.468519337,0.760907145,0.446779218,0.10870832,0.082021476,0.153329338,1.836506944,1.669581781,2.551745566,2.604865401,1.406133721,
10517,12.97775555,77.57689667,Bangalore,1,Yes,1.985465614,1.539135038,2.195601034,2.363934546,0.47742576,0.651659648,1.021479564,0.369057635,2.575909029,2.208621194,1.165316928,
10520,25.55715561,91.89107513,Shillong,3,Yes,1.330779321,2.349601359,1.403711415,1.39360193,1.347041777,1.412930532,1.236795582,2.311281073,0,1.998977361,2.122193833,
10521,20.0008297,73.77974701,Nashik,2,No,1.679459955,0.814323865,0.994302376,0.890965665,0.646512655,0.439461394,0.530613506,0.874734068,6.275864552,0.903979148,0.976529412,
10522,18.76163673,73.46614075,Lonavala,3,No,4.51125002,0,2.700590714,1.300832856,2.331828156,0,0,0,6.167571259,5.171435141,6.5087965,
10523,31.62234497,74.88004303,Amritsar,2,Yes,0.779105428,1.390743661,1.604294263,0.885108163,0.88306633,0.435183704,0.601297548,0.978608443,1.831667477,1.87265573,0.759796586,
